country_code,state,icao,latitude,longitude
US,Massachusetts,KGBR,42.1842,-73.4032
US,Massachusetts,KGDM,42.55,-72.0161
US,Massachusetts,KHYA,41.6693,-70.2804
US,Massachusetts,KLWM,42.7172,-71.1234
US,Massachusetts,TJMZ,18.2557,-67.1485
US,Massachusetts,KMVY,41.3931,-70.6143
US,Massachusetts,TJRV,18.2453,-65.6434
US,Massachusetts,KORH,42.2673,-71.8757
US,Massachusetts,KOWD,42.1905,-71.1729
US,Massachusetts,KPSF,42.4268,-73.2929
US,Massachusetts,KPVC,42.0719,-70.2214
US,Massachusetts,KPYM,41.909,-70.7288
US,Massachusetts,TJVQ,18.1348,-65.4936
US,Michigan,KACB,44.9886,-85.1984
US,Michigan,KADG,41.8677,-84.0773
US,Michigan,KAMN,43.3221,-84.688
US,Michigan,KAPN,45.0781,-83.5603
US,Michigan,KARB,42.223,-83.7456
US,Michigan,KAZO,42.2349,-85.5521
US,Michigan,KBEH,42.1286,-86.4285
US,Michigan,KBTL,42.3073,-85.2515
US,Michigan,KCAD,44.2753,-85.4189
US,Michigan,KCIU,46.2508,-84.4724
US,Michigan,KCMX,47.1684,-88.4891
US,Michigan,KDRM,46.0093,-83.7439
US,Michigan,KDTW,42.2125,-83.3533
US,Michigan,KESC,45.7227,-87.0937
US,Michigan,KFNT,42.9654,-83.7436
US,Michigan,KGDW,43.9706,-84.475
US,Michigan,KGLR,45.0135,-84.7036
US,Michigan,KGRR,42.8808,-85.5228
US,Michigan,KHAI,41.9598,-85.5934
US,Michigan,KHLM,42.7959,-86.162
US,Michigan,KHTL,44.3598,-84.6711
US,Michigan,KIMT,45.8184,-88.1145
US,Michigan,KIRS,41.8133,-85.439
US,Michigan,KISQ,45.9746,-86.1718
US,Michigan,KIWD,46.5275,-90.1314
US,Michigan,KJXN,42.2598,-84.4594
US,Michigan,KLAN,42.7787,-84.5874
US,Michigan,KLDM,43.9625,-86.4079
US,Michigan,KMBL,44.2724,-86.2469
US,Michigan,KMBS,43.5329,-84.0796
US,Michigan,KMCD,45.8649,-84.6373
US,Michigan,KMKG,43.1695,-86.2382
US,Michigan,KMNM,45.1267,-87.6384
US,Michigan,KMOP,43.6217,-84.7375
US,Michigan,KSAW,46.3536,-87.3954
US,Michigan,KMTC,42.6135,-82.8369
US,Michigan,KOSC,44.4516,-83.3941
US,Michigan,KPHN,42.911,-82.5289
US,Michigan,KPLN,45.5709,-84.7967
US,Michigan,KPTK,42.6655,-83.4201
US,Michigan,KRCT,43.9,-85.5167
US,Michigan,KTVC,44.7414,-85.5822
US,Michigan,KCFS,43.4588,-83.4455
US,Michigan,KRQB,43.7226,-85.5041
US,Minnesota,KAEL,43.6815,-93.3672
US,Minnesota,KAUM,43.665,-92.9334
US,Minnesota,KAXN,45.8663,-95.3947
US,Minnesota,KBBB,45.3319,-95.6506
US,Minnesota,KBDE,48.7284,-94.6122
US,Minnesota,KBJI,47.5094,-94.9337
US,Minnesota,KBRD,46.3983,-94.1381
US,Minnesota,KCKN,47.8417,-96.6216
US,Minnesota,KDLH,46.8421,-92.1936
US,Minnesota,KDTL,46.8252,-95.8857
US,Minnesota,KEVM,47.4251,-92.4985
US,Minnesota,KFBL,44.3284,-93.3125
US,Minnesota,KFCM,44.8272,-93.4571
US,Minnesota,KFFM,46.2844,-96.1567
US,Minnesota,KFRM,43.6439,-94.4156
US,Minnesota,KGPZ,47.2111,-93.5098
US,Minnesota,KCKC,47.8383,-90.3829
US,Minnesota,KHIB,47.3866,-92.839
US,Minnesota,KBDH,45.1177,-95.1304
US,Minnesota,KINL,48.5662,-93.4031
US,Minnesota,KELO,47.8245,-91.8307
US,Minnesota,KMIC,45.062,-93.3539
US,Minnesota,KMJQ,43.65,-94.9867
US,Minnesota,KMKT,44.2216,-93.9187
US,Minnesota,KMML,44.4505,-95.8219
US,Minnesota,KMOX,45.5704,-95.9684
US,Minnesota,KMSP,44.882,-93.2218
US,Minnesota,KMVE,44.9691,-95.7103
US,Minnesota,KMWM,43.9134,-95.1094
US,Minnesota,KDVP,43.9868,-95.7826
US,Minnesota,KONA,44.0772,-91.7083
US,Minnesota,KOTG,43.6559,-95.584
US,Minnesota,KOWA,44.1234,-93.2606
US,Minnesota,KPKD,46.9006,-95.0731
US,Minnesota,KROX,48.856,-95.697
US,Minnesota,KRRT,48.9414,-95.3484
US,Minnesota,KRST,43.9083,-92.5
US,Minnesota,KRWF,44.5472,-95.0823
US,Minnesota,KSTC,45.5466,-94.0599
US,Minnesota,KSTP,44.9345,-93.06
US,Minnesota,KSYN,44.4755,-93.0163
US,Minnesota,KTVF,48.0657,-96.185
US,Minnesota,KULM,44.3196,-94.5023
US,Mississippi,KBIX,30.4104,-88.9244
US,Mississippi,KCBM,33.6438,-88.4438
US,Mississippi,KCKM,34.2997,-90.5123
US,Mississippi,KCRX,34.915,-88.6035
US,Mississippi,KMBO,32.4387,-90.1031
US,Mississippi,KGLH,33.4829,-90.9856
US,Mississippi,KGPT,30.4073,-89.0701
US,Mississippi,KGTR,33.4503,-88.5914
US,Mississippi,KGWO,33.4943,-90.0847
US,Mississippi,KHBG,31.2648,-89.2528
US,Mississippi,KHEZ,31.6137,-91.2973
US,Mississippi,KHKS,32.3345,-90.2222
US,Mississippi,KJAN,32.3112,-90.0759
US,Mississippi,KLMS,33.1462,-89.0625
US,Mississippi,KLUL,31.6726,-89.1722
US,Mississippi,KMCB,31.1785,-90.4719
US,Mississippi,KMEI,32.3326,-88.7519
US,Mississippi,KMMS,34.2315,-90.2896
US,Mississippi,KOLV,34.9787,-89.7869
US,Mississippi,KOSX,33.09,-89.5409
US,Mississippi,KPQL,30.4628,-88.5292
US,Mississippi,KPIB,31.4671,-89.3371
US,Mississippi,KTUP,34.2681,-88.7699
US,Mississippi,KUBS,33.4654,-88.3803
US,Mississippi,KUOX,34.3843,-89.5368
US,Mississippi,KUTA,34.681,-90.3467
US,Mississippi,KVKS,32.2393,-90.9284
US,Missouri,KAIZ,38.096,-92.5495
US,Missouri,KBBG,36.5321,-93.2005
US,Missouri,KBUM,38.2898,-94.3401
US,Missouri,KCGI,37.2253,-89.5708
US,Missouri,KCOU,38.8181,-92.2196
US,Missouri,KDMO,38.7074,-93.1759
US,Missouri,KEOS,36.8065,-94.391
US,Missouri,KFAM,37.7611,-90.4286
US,Missouri,KIRK,40.0935,-92.5449
US,Missouri,KJEF,38.5912,-92.1561
US,Missouri,KJLN,37.1518,-94.4983
US,Missouri,PFKK,59.4332,-154.804
US,Missouri,KTKX,36.2259,-90.0366
US,Missouri,KMAW,36.6006,-89.9922
US,Missouri,KMBY,39.4639,-92.427
US,Missouri,KMCI,39.2976,-94.7139
US,Missouri,KMHL,39.0958,-93.2029
US,Missouri,KMKC,39.1232,-94.5928
US,Missouri,KNVD,37.853,-94.3045
US,Missouri,KPLK,36.6259,-93.2289
US,Missouri,KPOF,36.7739,-90.3249
US,Missouri,KSGF,37.2457,-93.3886
US,Missouri,KSIK,36.8989,-89.5618
US,Missouri,KSTJ,39.7719,-94.9097
US,Missouri,KSTL,38.7487,-90.37
US,Missouri,KSUS,38.6621,-90.652
US,Missouri,KSZL,38.7303,-93.5479
US,Missouri,KTBN,37.7416,-92.1407
US,Missouri,KTRX,40.0836,-93.5908
US,Missouri,KVIH,38.1274,-91.7695
US,Montana,KBIL,45.8077,-108.543
US,Montana,KBTM,45.9548,-112.497
US,Montana,KBZN,45.7775,-111.153
US,Montana,KCTB,48.6084,-112.376
US,Montana,KDLN,45.2554,-112.553
US,Montana,KGPI,48.3105,-114.256
US,Montana,KGDV,47.1387,-104.807
US,Montana,KGGW,48.2125,-106.615
US,Montana,KGTF,47.482,-111.371
US,Montana,KHLN,46.6068,-111.983
US,Montana,KHVR,48.543,-109.762
US,Montana,KJDN,47.3288,-106.953
US,Montana,KLVM,45.6994,-110.448
US,Montana,KLWT,47.0493,-109.467
US,Montana,KMLS,46.428,-105.886
US,Montana,KMSO,46.9163,-114.091
US,Montana,KOLF,48.0945,-105.575
US,Montana,KPWD,48.7903,-104.534
US,Montana,KRPX,46.4751,-108.541
US,Montana,KSBX,48.5407,-111.871
US,Montana,KSDY,47.7069,-104.193
US,Montana,KTHM,47.5735,-115.281
US,Montana,KWYS,44.6884,-111.118
US,Nebraska,KAIA,42.0532,-102.804
US,Nebraska,KANW,42.5792,-99.993
US,Nebraska,KBBW,41.4365,-99.6422
US,Nebraska,KBFF,41.874,-103.596
US,Nebraska,KBIE,40.3013,-96.7541
US,Nebraska,KBUB,41.7767,-99.1497
US,Nebraska,KCDR,42.8376,-103.095
US,Nebraska,KEAR,40.727,-99.0068
US,Nebraska,KFBY,40.183,-97.1693
US,Nebraska,KFET,41.4491,-96.5202
US,Nebraska,KGRI,40.9675,-98.3096
US,Nebraska,KGRN,42.806,-102.175
US,Nebraska,KHDE,40.4521,-99.3365
US,Nebraska,KHSI,40.6053,-98.4279
US,Nebraska,40.5093,-101.621
US,Nebraska,KLBF,41.1262,-100.684
US,Nebraska,KLNK,40.851,-96.7592
US,Nebraska,KLXN,40.791,-99.7773
US,Nebraska,KMCK,40.2063,-100.592
US,Nebraska,KMHN,42.0422,-101.059
US,Nebraska,KMLE,41.195,-96.1148
US,Nebraska,KOFF,41.1183,-95.9125
US,Nebraska,KOFK,41.9855,-97.4351
US,Nebraska,KOGA,41.1195,-101.77
US,Nebraska,KOKS,41.401,-102.355
US,Nebraska,KOLU,41.448,-97.3426
US,Nebraska,KONL,42.4699,-98.6881
US,Nebraska,KSCB,41.6103,-96.6299
US,Nebraska,KSNY,41.1013,-102.985
US,Nebraska,KVTN,42.8578,-100.548
US,Nevada,KBAM,40.599,-116.874
US,Nevada,KBTY,36.8611,-116.787
US,Nevada,KCXP,39.1922,-119.734
US,Nevada,KDRA,36.6194,-116.033
US,Nevada,KEKO,40.8249,-115.792
US,Nevada,KELY,39.2997,-114.842
US,Nevada,KFLX,39.4991,-118.749
US,Nevada,KGAB,38.9241,-117.959
US,Nevada,KHND,35.9728,-115.134
US,Nevada,KHTH,38.5444,-118.634
US,Nevada,KINS,36.5872,-115.673
US,Nevada,KLAS,36.0801,-115.152
US,Nevada,KLOL,40.0664,-118.565
US,Nevada,KLSV,36.2362,-115.034
US,Nevada,KLWL,41.1171,-114.922
US,Nevada,KMEV,39.0003,-119.751
US,Nevada,KNFL,39.4166,-118.701
US,Nevada,KRNO,39.4991,-119.768
US,Nevada,KTPH,38.0602,-117.087
US,Nevada,KUCC,36.9458,-116.038
US,Nevada,KVGT,36.2107,-115.194
US,Nevada,KWMC,40.8966,-117.806
US,Nevada,KTNX,37.7988,-116.781
US,New Hampshire,KAFN,42.8051,-72.003
US,New Hampshire,KASH,42.7817,-71.5148
US,New Hampshire,KBML,44.5754,-71.1759
US,New Hampshire,KCNH,43.3704,-72.3687
US,New Hampshire,KCON,43.2027,-71.5023
US,New Hampshire,KEEN,42.8984,-72.2708
US,New Hampshire,KERR,44.7925,-71.1642
US,New Hampshire,KHIE,44.3676,-71.5445
US,New Hampshire,KLCI,43.5727,-71.4189
US,New Hampshire,KLEB,43.6261,-72.3042
US,New Hampshire,KMHT,42.9326,-71.4357
US,New Hampshire,KPSM,43.0779,-70.8233
US,New Jersey,KACY,39.4576,-74.5772
US,New Jersey,KBLM,40.1869,-74.1249
US,New Jersey,KCDW,40.8752,-74.2814
US,New Jersey,KEWR,40.6925,-74.1686
US,New Jersey,KLDJ,40.6174,-74.2446
US,New Jersey,KVAY,39.9429,-74.8457
US,New Jersey,KMIV,39.3678,-75.0722
US,New Jersey,KMJX,39.9275,-74.2924
US,New Jersey,KMMU,40.7994,-74.4149
US,New Jersey,KNEL,40.0333,-74.3533
US,New Jersey,KTEB,40.8501,-74.0608
US,New Jersey,KTTN,40.2767,-74.8135
US,New Jersey,KWRI,40.0156,-74.5917
US,New Jersey,KWWD,39.0085,-74.9083
US,New Mexico,KABQ,35.0402,-106.609
US,New Mexico,KALM,32.8399,-105.991
US,New Mexico,KATS,32.8525,-104.468
US,New Mexico,KAXX,36.422,-105.29
US,New Mexico,KCAO,36.4462,-103.167
US,New Mexico,KCNM,32.3375,-104.263
US,New Mexico,KCVN,34.4251,-103.079
US,New Mexico,KCVS,34.3828,-103.322
US,New Mexico,KDMN,32.2623,-107.721
US,New Mexico,KFMN,36.7412,-108.23
US,New Mexico,KFSU,34.4834,-104.217
US,New Mexico,KGNT,35.1673,-107.902
US,New Mexico,KGUP,35.5111,-108.789
US,New Mexico,KHMN,32.8525,-106.107
US,New Mexico,KHOB,32.6875,-103.217
US,New Mexico,KLAM,35.8798,-106.269
US,New Mexico,KLRU,32.2894,-106.922
US,New Mexico,KLSB,32.3335,-108.692
US,New Mexico,KLVS,35.6542,-105.142
US,New Mexico,KONM,34.024,-106.898
US,New Mexico,KROW,33.3016,-104.531
US,New Mexico,KRTN,36.7415,-104.502
US,New Mexico,KSRR,33.4628,-105.535
US,New Mexico,KSAF,35.6171,-106.089
US,New Mexico,KSVC,32.6365,-108.156
US,New Mexico,KTCC,35.1828,-103.603
US,New Mexico,KTCS,33.2369,-107.272
US,New Mexico,KSKX,36.4582,-105.672
US,New Mexico,KWSD,32.3415,-106.403
US,New York,KALB,42.7483,-73.8017
US,New York,KART,43.9919,-76.0217
US,New York,KBGM,42.2087,-75.9798
US,New York,KBUF,42.9405,-78.7322
US,New York,KDKK,42.4933,-79.272
US,New York,KDSV,42.5709,-77.7131
US,New York,KELM,42.1599,-76.8916
US,New York,KELZ,42.1095,-77.99
US,New York,KFOK,40.8437,-72.6318
US,New York,KFRG,40.7288,-73.4134
US,New York,KGFL,43.3412,-73.6103
US,New York,KHPN,41.067,-73.7076
US,New York,KHTO,40.9596,-72.2518
US,New York,KIAG,43.1073,-78.9462
US,New York,KISP,40.7952,-73.1002
US,New York,KITH,42.491,-76.4584
US,New York,KJFK,40.6397,-73.7789
US,New York,KJHW,42.1534,-79.258
US,New York,KLGA,40.775,-73.875
US,New York,KLKP,44.2645,-73.9619
US,New York,KMGJ,41.51,-74.2646
US,New York,KMSS,44.9358,-74.8456
US,New York,KMSV,41.7016,-74.795
US,New York,KMTP,41.0765,-71.9208
US,New York,KOGS,44.6819,-75.4655
US,New York,KOIC,42.5666,-75.5241
US,New York,KOLE,42.2422,-78.3716
US,New York,KPBG,44.6509,-73.4681
US,New York,KPOU,41.6266,-73.8842
US,New York,KRME,43.2338,-75.407
US,New York,KROC,43.1189,-77.6724
US,New York,KSCH,42.8525,-73.9289
US,New York,KSLK,44.3853,-74.2062
US,New York,KSWF,41.5042,-74.1047
US,New York,KSYR,43.1112,-76.1063
US,New York,KHWV,40.8219,-72.8694
US,North Carolina,KAVL,35.4362,-82.5418
US,North Carolina,KCLT,35.214,-80.9431
US,North Carolina,KCTZ,34.9756,-78.3646
US,North Carolina,KECG,36.2606,-76.1746
US,North Carolina,KEDE,36.0277,-76.5671
US,North Carolina,KEWN,35.073,-77.0429
US,North Carolina,KFAY,34.9912,-78.8803
US,North Carolina,KFBG,35.1318,-78.9367
US,North Carolina,KFFA,36.0182,-75.6713
US,North Carolina,KGSB,35.3394,-77.9606
US,North Carolina,KGSO,36.0978,-79.9373
US,North Carolina,KHFF,35.0363,-79.4978
US,North Carolina,KHKY,35.7411,-81.3895
US,North Carolina,KHSE,35.2328,-75.6178
US,North Carolina,KUKF,36.2228,-81.0983
US,North Carolina,KILM,34.2706,-77.9026
US,North Carolina,KINT,36.1337,-80.222
US,North Carolina,KISO,35.3314,-77.6088
US,North Carolina,KLBT,34.6099,-79.0594
US,North Carolina,KLHZ,36.0233,-78.3303
US,North Carolina,KMQI,35.919,-75.6955
US,North Carolina,KMRN,35.8202,-81.6114
US,North Carolina,KMEB,34.7919,-79.3658
US,North Carolina,KOAJ,34.8292,-77.6121
US,North Carolina,KOCW,35.5705,-77.0498
US,North Carolina,KPGV,35.6352,-77.3853
US,North Carolina,KPOB,35.1709,-79.0145
US,North Carolina,KRDU,35.8776,-78.7875
US,North Carolina,KRWI,35.8563,-77.8919
US,North Carolina,KRZZ,36.4395,-77.7093
US,North Carolina,KSOP,35.2374,-79.3912
US,North Carolina,KRUQ,35.6459,-80.5203
US,North Carolina,KSVH,35.7653,-80.9539
US,North Carolina,KJQF,35.3878,-80.7091
US,North Dakota,KASY,46.0239,-99.3526
US,North Dakota,KBIS,46.7727,-100.746
US,North Dakota,KBPP,46.1655,-103.301
US,North Dakota,KDIK,46.7974,-102.802
US,North Dakota,KDVL,48.1142,-98.9088
US,North Dakota,KFAR,46.9207,-96.8158
US,North Dakota,KGFK,47.9493,-97.1761
US,North Dakota,KISN,48.1779,-103.642
US,North Dakota,KJMS,46.9297,-98.6782
US,North Dakota,KMIB,48.4156,-101.358
US,North Dakota,KMOT,48.2594,-101.28
US,North Dakota,KPMB,48.9425,-97.2408
US,North Dakota,KRDR,47.9611,-97.4012
US,North Dakota,KBWP,46.2441,-96.6074
US,North Dakota,KXWA,48.2597,-103.751
US,Ohio,KAKR,41.0375,-81.4669
US,Ohio,KAOH,40.7069,-84.0267
US,Ohio,KUNI,39.211,-82.2314
US,Ohio,KAXV,40.4934,-84.2989
US,Ohio,KBJJ,40.8748,-81.8883
US,Ohio,KBKL,41.5175,-81.6833
US,Ohio,KCAK,40.9161,-81.4422
US,Ohio,KCGF,41.5651,-81.4864
US,Ohio,KCLE,41.4117,-81.8498
US,Ohio,KCMH,39.998,-82.8919
US,Ohio,KDAY,39.9024,-84.2194
US,Ohio,KDFI,41.3375,-84.4288
US,Ohio,KFDY,41.0135,-83.6687
US,Ohio,KFFO,39.8261,-84.0483
US,Ohio,KGQQ,40.7534,-82.7238
US,Ohio,KHAO,39.3638,-84.522
US,Ohio,KHTW,38.4193,-82.4943
US,Ohio,KILN,39.4279,-83.7921
US,Ohio,KHZY,41.778,-80.6955
US,Ohio,KLCK,39.8138,-82.9278
US,Ohio,KLNN,41.684,-81.3897
US,Ohio,KLUK,39.1033,-84.4186
US,Ohio,KMFD,40.8214,-82.5166
US,Ohio,KMGY,39.589,-84.2249
US,Ohio,KMNN,40.6162,-83.0635
US,Ohio,KMWO,39.531,-84.3953
US,Ohio,KOSU,40.0798,-83.073
US,Ohio,KOXD,39.5023,-84.7844
US,Ohio,KPHD,40.4709,-81.4197
US,Ohio,KPMH,38.8405,-82.8473
US,Ohio,KSGH,39.8403,-83.8402
US,Ohio,KSKY,41.4333,-82.6522
US,Ohio,KTDZ,41.5649,-83.4823
US,Ohio,KTOL,41.5868,-83.8078
US,Ohio,KYNG,41.2607,-80.6791
US,Ohio,KZZV,39.9444,-81.8921
US,Oklahoma,KADM,34.303,-97.0196
US,Oklahoma,KADH,34.8043,-96.6713
US,Oklahoma,KAXS,34.698,-99.3385
US,Oklahoma,KBVO,36.7625,-96.0112
US,Oklahoma,KBKN,36.7959,-97.317
US,Oklahoma,KCHK,35.0974,-97.9677
US,Oklahoma,KCKA,36.7439,-98.1231
US,Oklahoma,KCLK,35.5383,-98.9327
US,Oklahoma,KCSM,35.3398,-99.2005
US,Oklahoma,KCUH,35.9499,-96.7731
US,Oklahoma,KDUA,33.9423,-96.3945
US,Oklahoma,KDUC,34.4709,-97.9599
US,Oklahoma,KELK,35.4308,-99.3943
US,Oklahoma,KEND,36.3392,-97.9165
US,Oklahoma,KFDR,34.352,-98.9839
US,Oklahoma,KFSI,34.6498,-98.4022
US,Oklahoma,KGAG,36.2955,-99.7764
US,Oklahoma,KGOK,35.8498,-97.4156
US,Oklahoma,KGUY,36.6851,-101.508
US,Oklahoma,KHBR,34.9913,-99.0513
US,Oklahoma,KHHW,34.0348,-95.5419
US,Oklahoma,KLAW,34.5677,-98.4166
US,Oklahoma,KLTS,34.6671,-99.2667
US,Oklahoma,KMIO,36.9092,-94.8875
US,Oklahoma,KMKO,35.6565,-95.3667
US,Oklahoma,KMLC,34.8824,-95.7835
US,Oklahoma,KOKC,35.3931,-97.6007
US,Oklahoma,KOKM,35.6681,-95.9487
US,Oklahoma,KOUN,35.2456,-97.4721
US,Oklahoma,KPNC,36.732,-97.0998
US,Oklahoma,KPWA,35.5342,-97.6471
US,Oklahoma,KRKR,35.0216,-94.6213
US,Oklahoma,KRVS,36.0396,-95.9846
US,Oklahoma,KSNL,35.3579,-96.9428
US,Oklahoma,KSUD,35.7896,-96.6557
US,Oklahoma,KSWO,36.1612,-97.0857
US,Oklahoma,KTIK,35.4147,-97.3866
US,Oklahoma,KTUL,36.1984,-95.8881
US,Oklahoma,KWDG,36.3792,-97.7911
US,Oklahoma,KWWR,36.438,-99.5227
US,Oregon,KAST,46.158,-123.879
US,Oregon,KBKE,44.8373,-117.809
US,Oregon,KBNO,43.5919,-118.955
US,Oregon,KBOK,42.0746,-124.29
US,Oregon,KCVO,44.4972,-123.29
US,Oregon,KCZK,45.6769,-121.879
US,Oregon,KDLS,45.6185,-121.167
US,Oregon,KEUG,44.1246,-123.212
US,Oregon,KHRI,45.8282,-119.259
US,Oregon,KHIO,45.5404,-122.95
US,Oregon,KGCD,44.4042,-118.963
US,Oregon,KLGD,45.2902,-118.007
US,Oregon,KLKV,42.1611,-120.399
US,Oregon,KLMT,42.1561,-121.733
US,Oregon,KMFR,42.3742,-122.873
US,Oregon,KONO,44.0205,-117.014
US,Oregon,KONP,44.5804,-124.058
US,Oregon,KOTH,43.4171,-124.246
US,Oregon,KTMK,45.4182,-123.814
US,Oregon,KPDT,45.6951,-118.841
US,Oregon,KPDX,45.5887,-122.598
US,Oregon,KPFC,45.1998,-123.962
US,Oregon,KRBG,43.2388,-123.356
US,Oregon,KRDM,44.2541,-121.15
US,Oregon,KREO,42.5777,-117.885
US,Oregon,KSLE,44.9095,-123.003
US,Oregon,KTTD,45.5494,-122.401
US,Pennsylvania,KABE,40.6521,-75.4408
US,Pennsylvania,KAGC,40.3544,-79.9302
US,Pennsylvania,KAOO,40.2964,-78.32
US,Pennsylvania,KAVP,41.3385,-75.7234
US,Pennsylvania,KLOM,40.1375,-75.2651
US,Pennsylvania,KBFD,41.8031,-78.6401
US,Pennsylvania,KBVI,40.7725,-80.3914
US,Pennsylvania,KBTP,40.7769,-79.9497
US,Pennsylvania,KMQS,39.979,-75.8655
US,Pennsylvania,KDUJ,41.1783,-78.8987
US,Pennsylvania,KDYL,40.333,-75.1223
US,Pennsylvania,KERI,42.0831,-80.1739
US,Pennsylvania,KFKL,41.3779,-79.8604
US,Pennsylvania,KCXY,40.2171,-76.8515
US,Pennsylvania,KHZL,40.9868,-75.9949
US,Pennsylvania,KIDI,40.6322,-79.1055
US,Pennsylvania,KIPT,41.2418,-76.9211
US,Pennsylvania,KJST,40.3161,-78.8339
US,Pennsylvania,KLBE,40.2759,-79.4048
US,Pennsylvania,KLHV,41.1356,-77.4223
US,Pennsylvania,KLNS,40.1217,-76.2961
US,Pennsylvania,KMDT,40.1935,-76.7634
US,Pennsylvania,KGKJ,41.6265,-80.2147
US,Pennsylvania,KMPO,41.1375,-75.3789
US,Pennsylvania,KMUI,40.4348,-76.5694
US,Pennsylvania,KPHL,39.8719,-75.2411
